,time,gauge_precipitation_matched,Latitude,Longitude,Height,Reflectivity,Zdr,Kdp,Rhohv,PrecipRateA,PrecipRateZ,GaugeName,date,STID,nlat,elon,labels
5452,2023-07-09 18:45:00,,,,971.4054275791634,7.5,4.3125,-1.629193623860677e-06,0.909666645526886,,0.0174369161432495,,07/09/2023,CHIC,35.03324617705877,-97.91359127908844,1
5480,2023-07-09 01:00:00,0.0,,,1025.9462744440004,7.189239597264495,10.778409090909092,-0.1654449701309204,0.9274242154576562,,0.0261031381434321,,07/09/2023,ELRE,35.546192592462894,-98.0374271014752,1
5481,2023-07-09 01:05:00,0.0,,,1025.9462744440004,7.189239597264495,11.065340909090908,-0.1250957250595092,0.9274242154576562,,0.0264129904394463,,07/09/2023,ELRE,35.54631137432613,-98.03737701969382,1
5482,2023-07-09 01:10:00,0.0,,,1025.9462744440004,6.718986646826576,11.36875,-0.1250957250595092,0.9401666387915611,,0.0248584291631212,,07/09/2023,ELRE,35.54634121626744,-98.03736442742948,1
5483,2023-07-09 01:15:00,0.0,,,1025.9462744440004,6.718986646826576,10.711805555555555,-0.1279226144154866,0.9277777522802352,,0.0244162447682108,,07/09/2023,ELRE,35.54635599076259,-98.03735820311633,1
5521,2023-07-09 06:45:00,0.0,,,1025.9462744440004,12.575423048320648,6.563802083333333,0.0971868832906087,0.908472220102946,,0.0890387310578685,,07/09/2023,ELRE,35.54628182533582,-98.0373895161995,1
5536,2023-07-09 08:00:00,1.78,,,1025.9462744440004,30.49583028738994,2.70703125,0.0635143121083577,0.98124997317791,,0.541050414696174,,07/09/2023,ELRE,35.54640060719906,-98.0373393865388,3
5537,2023-07-09 08:05:00,11.43,,,1025.9462744440004,43.86418471550507,2.40234375,0.2047560214996338,0.97249998152256,,6.729988945922726,,07/09/2023,ELRE,35.54628182533582,-98.0373895161995,3
5538,2023-07-09 08:10:00,27.43,,,1025.9462744440004,45.094397543286384,2.19921875,0.425685962041219,0.990833319723606,,11.980528825186774,,07/09/2023,ELRE,35.54645999813068,-98.03731434564811,2
5539,2023-07-09 08:15:00,40.89,,,1025.9462744440004,45.772443989919,2.071180555555556,0.590560515721639,0.9896296196513704,,15.461371464606216,,07/09/2023,ELRE,35.54596977393648,-98.03752099284544,2
5540,2023-07-09 08:20:00,46.99,,,1025.9462744440004,46.070516596003245,1.4340277777777777,0.6774562199910482,0.9987036916944716,,19.97513569501413,,07/09/2023,ELRE,35.54625198339451,-98.03740206058453,2
5541,2023-07-09 08:25:00,51.05,,,1025.9462744440004,45.73992251270124,0.6371527777777778,0.6731719970703125,0.9911111063427396,,22.137514815752898,,07/09/2023,ELRE,35.545895598744664,-98.03755221016996,2
5542,2023-07-09 08:30:00,52.83,,,1025.9462744440004,45.25206554279283,0.4357638888888889,0.760307788848877,0.9838888910081652,,23.03816553621444,,07/09/2023,ELRE,35.54675691372864,-98.03718890179805,2
5543,2023-07-09 08:35:00,54.36,,,1025.9462744440004,44.84031036721038,0.3984375,0.7591002782185873,0.9850000023841858,,21.589973051782664,,07/09/2023,ELRE,35.54607379106959,-98.03747718325656,2
5544,2023-07-09 08:40:00,55.63,,,1025.9462744440004,44.43622607454115,0.3678977272727273,0.7645454406738281,0.9845454557375476,,20.14056786739138,,07/09/2023,ELRE,35.54595498967628,-98.0375272171586,2
5545,2023-07-09 08:45:00,56.9,,,1025.9462744440004,44.06377603547055,0.4133522727272727,0.7265288035074869,0.976515157656236,,20.57190408344628,,07/09/2023,ELRE,35.54628182533582,-98.0373895161995,2
5546,2023-07-09 08:50:00,58.67,,,1025.9462744440004,43.74086153114264,0.3658854166666667,0.7805172602335612,0.9766666740179062,,19.34581221281363,,07/09/2023,ELRE,35.5462224344042,-98.0374145570902,2
5547,2023-07-09 08:55:00,60.2,,,1025.9462744440004,44.033301180479405,0.4231770833333333,0.8439060846964518,0.9833333442608516,,20.935883134832466,,07/09/2023,ELRE,35.54625198339451,-98.03740206058453,2
5548,2023-07-09 09:00:00,61.97,,,1025.9462744440004,44.13406859721554,0.3641493055555556,0.8293467627631294,0.983240751756562,,21.53690432020869,,07/09/2023,ELRE,35.54631137432613,-98.03737701969382,2
5549,2023-07-09 09:05:00,54.86000000000001,,,1025.9462744440004,43.09559168758692,0.2677951388888889,0.7048197852240669,0.984351861808035,,17.967633385037445,,07/09/2023,ELRE,35.545984558196665,-98.03751476853226,2
5550,2023-07-09 09:10:00,40.63999999999999,,,1025.9462744440004,41.98220571659344,0.2612847222222222,0.4930675294664171,0.9849074168337716,,14.638720699505209,,07/09/2023,ELRE,35.54601425366248,-98.03750224808692,2
5551,2023-07-09 09:15:00,28.96,,,1025.9462744440004,40.38355857690166,0.1310763888888889,0.3291747834947374,0.9857407493723764,,11.264988490345386,,07/09/2023,ELRE,35.54607380083462,-98.0374771593169,3
5552,2023-07-09 09:20:00,24.64,,,1025.9462744440004,38.12340653040777,0.0802951388888889,0.2572739389207628,0.985601860615942,,8.028019757862667,,07/09/2023,ELRE,35.54625198339451,-98.03740206058453,3
5553,2023-07-09 09:25:00,21.090000000000003,,,1025.9462744440004,36.887309500263385,0.0855034722222222,0.2710852093166775,0.9857407493723764,,6.507267290754879,,07/09/2023,ELRE,35.54611842703612,-98.03745836667906,3
5554,2023-07-09 09:30:00,20.320000000000007,,,1025.9462744440004,36.670655902635545,0.0724826388888889,0.2127764489915636,0.9865740819109812,,6.23572225270419,,07/09/2023,ELRE,35.54635597123253,-98.03735813129732,3
5555,2023-07-09 09:35:00,20.06,,,1025.9462744440004,36.35946231373444,0.1180555555555555,0.2032761043972439,0.9865740819109812,,5.887899642030745,,07/09/2023,ELRE,35.546563849258234,-98.03727048817991,3
5556,2023-07-09 09:40:00,20.059999999999995,,,1025.9462744440004,36.12474431637925,0.1037326388888889,0.2105685340033637,0.987824083202415,,5.565155331847657,,07/09/2023,ELRE,35.54628166909529,-98.03738951619953,3
5557,2023-07-09 09:45:00,19.300000000000004,,,1025.9462744440004,35.933341884210684,0.0581597222222222,0.2351183361477322,0.990324083301756,,5.290483150913018,,07/09/2023,ELRE,35.546192592462894,-98.0374271014752,3
5558,2023-07-09 09:50:00,17.78,,,1025.9462744440004,35.71967309881316,0.1623263888888889,0.162275579240587,0.9908796383274926,,5.034384293679786,,07/09/2023,ELRE,35.5461034865354,-98.03746463887155,3
5559,2023-07-09 09:55:00,16.50999999999999,,,1025.9462744440004,33.7346979726331,0.1597222222222222,0.0960723029242621,0.9918518596225314,,3.9029697489926094,,07/09/2023,ELRE,35.546271878022054,-98.03739366574162,3
5560,2023-07-09 10:00:00,13.209999999999994,,,1025.9462744440004,32.3483229311312,0.25390625,0.0754372278849283,0.9915277858575186,,3.22531674763557,,07/09/2023,ELRE,35.546044105368814,-98.03748967976225,3
5561,2023-07-09 10:05:00,11.429999999999993,,,1025.9462744440004,31.560430127563706,0.3216145833333333,0.0591398874918619,0.9915277858575186,,2.8987898657685296,,07/09/2023,ELRE,35.54625198339451,-98.03740206058453,3
5562,2023-07-09 10:10:00,10.16000000000001,,,1025.9462744440004,31.66686879556673,0.3776041666666667,0.0602853563096788,0.992083340883255,,2.964566427972396,,07/09/2023,ELRE,35.54632629529679,-98.03737072356164,3
5563,2023-07-09 10:15:00,8.89,,,1025.9462744440004,31.946614818013693,0.5230034722222222,0.0586250093248155,0.9925000071525574,,3.1002869955436183,,07/09/2023,ELRE,35.546281825335825,-98.03738949225983,3
5564,2023-07-09 10:20:00,7.620000000000003,,,1025.9462744440004,32.37847672437944,0.6284722222222222,0.0591021643744574,0.9929166734218596,,3.342659319205449,,07/09/2023,ELRE,35.54620735719302,-98.03742085322236,3
5565,2023-07-09 10:25:00,7.359999999999999,,,1025.9462744440004,32.871603205746226,0.7200520833333334,0.0465682877434624,0.9937500059604644,,3.659789739266475,,07/09/2023,ELRE,35.54611827079559,-98.0374584145584,3
5566,2023-07-09 10:30:00,6.609999999999999,,,1025.9462744440004,32.83828398580011,0.8172743055555555,0.0396637386745876,0.993333339691162,,3.6416644481416633,,07/09/2023,ELRE,35.54616288723205,-98.03743959798086,3
