time,gauge_precipitation_matched,Latitude,Longitude,Height,Reflectivity,Zdr,Kdp,Rhohv,PrecipRateA,PrecipRateZ,GaugeName
4/12/2023 15:45,6.095999999999999,26.22408912916965,-80.17216627,665.5830066948135,39.08384549,0.3015625,0.054618168,0.9930000066757204,3.923654286563396,6.494950655030978,S37B
4/12/2023 16:00,7.112,26.22413912447781,-80.17232282,665.5830066948135,39.144731042251934,0.3294270833333333,0.061101055,0.9913611168662708,3.954181311403712,6.656816383159028,S37B
4/12/2023 16:15,6.095999999999999,26.224039164895192,-80.17200974,665.5830066948135,38.95739470318881,0.3341145833333333,0.045630836,0.9926944489280384,3.669983630006512,6.050440027612974,S37B
4/12/2023 16:30,5.588,26.22410998382333,-80.1722315,665.5830066948135,38.85816668911169,0.2841145833333333,0.029477024,0.9926944489280384,3.414854670440157,5.758894481042763,S37B
4/12/2023 16:45,1.778,26.224056506274195,-80.17206409,665.5830066948135,24.296762902927927,0.054427083,0.011787319,0.9925277824203173,0.483635796,0.7184663961047677,S37B
4/12/2023 17:00,0.508,26.224134919409995,-80.17230979,665.5830066948135,18.975769538733164,-0.0046875,0.03316803,0.9975000023841858,0.3130703085412581,0.3378798249728197,S37B
4/12/2023 17:15,0.7619999999999999,26.22411826,-80.17225762,665.5830066948135,21.16225801645427,-0.0734375,0.018188667,0.9956666707992554,0.4585200988998015,0.4547229141911381,S37B
4/12/2023 17:30,3.048,26.22407870960123,-80.17213368,665.5830066948135,31.537808404827626,0.0140625,0.051432323,0.9958333373069764,2.202606496339043,2.077623471,S37B
4/12/2023 17:45,9.398,26.22412664116763,-80.17228368,665.5830066948135,40.213485769692994,0.3234375,0.1148267745971679,0.9960000038146972,8.473658177008232,9.268260536031748,S37B
4/12/2023 18:00,16.002,26.22409746947944,-80.17219237,665.5830066948135,41.81357527,0.4046875,0.1220178604125976,0.9920000076293946,12.643003495782612,13.693317287750173,S37B
4/12/2023 18:15,19.05,26.22407455884241,-80.17212062,665.5830066948135,43.57610827096081,0.4890625,0.328510571,0.9921666741371152,20.24236935377121,19.834361969697188,S37B
4/12/2023 18:30,21.844,26.22404956894676,-80.17204234,665.5830066948135,43.82630630750772,0.546875,0.4463927268981933,0.9913333415985108,22.15048422813416,21.236799565773754,S37B
4/12/2023 18:45,20.574,26.224124546392147,-80.17227716,665.5830066948135,42.24145655404695,0.446875,0.4642550468444824,0.990500009,18.47063364982605,16.261259831086956,S37B
4/12/2023 19:00,20.828,26.22410581754765,-80.17221845,665.5830066948135,43.086816766155856,0.534375,0.6489807128906251,0.9898333430290222,23.02817072868347,18.846287439252954,S37B
4/12/2023 19:15,30.226,26.22414118046116,-80.17232935,665.5830066948135,44.581538178498135,0.6416666666666666,0.6538597106933595,0.9901944537957508,26.62787909507752,22.230060790337063,S37B
4/12/2023 19:30,28.956,26.224076645859466,-80.17212714,665.5830066948135,44.61762013,0.6244791666666667,0.5901533126831056,0.9905277868111928,26.661099410057066,22.413915965976315,S37B
4/12/2023 19:45,26.924,26.224109968306475,-80.1722315,665.5830066948135,44.64168974,0.5854166666666667,0.4702211697896322,0.9891666745146116,26.14461781978607,22.299139310689828,S37B
4/12/2023 20:00,23.368,26.22409466480782,-80.17218368,665.5830066948135,43.39704153127586,0.5494791666666666,0.2620842297871907,0.9900000070532164,18.72429699897766,16.813250357557347,S37B
4/12/2023 20:15,15.239999999999998,26.224124530875294,-80.17227716,665.5830066948135,39.11273539078818,0.40625,0.1601630528767903,0.9901388958096504,9.817222070693967,9.789526373,S37B
4/12/2023 20:30,17.779999999999998,26.224138053814787,-80.17231957,665.5830066948135,41.46442405206678,0.4174479166666667,0.1540726979573567,0.9915555611252784,10.278845727443697,13.126703719317163,S37B
4/12/2023 20:45,16.509999999999998,26.224103722772167,-80.17221194,665.5830066948135,40.89546282112985,0.3783854166666667,0.1736281871795654,0.9937777837117512,8.462069898843765,11.37402056716404,S37B
4/12/2023 21:00,13.462,26.22414327523664,-80.17233587,665.5830066948135,40.51538623,0.2627604166666666,0.1580513477325439,0.9849444468816122,7.114881549030542,9.829813896126865,S37B
4/12/2023 21:15,8.889999999999999,26.224099869419742,-80.17219999,665.5830066948135,40.76257916,-0.959895833,0.073970032,0.9882777695854504,6.126403535405795,7.136347675,S37B
4/12/2023 21:30,2.286,26.22408081601436,-80.17214018,665.5830066948135,23.204675285462333,-0.961197917,-0.006485907,0.9975833162665368,0.5615731229384741,0.4395848727203952,S37B
4/12/2023 21:45,0.254,26.224109968306475,-80.1722315,665.5830066948135,14.261005635338917,-0.783072917,-0.030810658,0.9835555339852968,0.2017158584462272,0.086560601,S37B
4/12/2023 22:00,0,26.22407040679052,-80.17210757,665.5830066948135,13.373406070704316,-0.91953125,0.052486404,1.0005555296937625,0.1499820628927813,0.067759064,S37B
4/12/2023 22:15,0.254,26.224122472305805,-80.17227063,665.5830066948135,13.49623833474256,0.3799479166666666,0.1000834544499715,0.9890277604262034,0.1955443079893787,0.1030706087056878,S37B
4/12/2023 22:30,0.254,26.22413702970233,-80.17231631,665.5830066948135,23.428462019512185,0.1794270833333333,-0.059475239,0.972361102,0.7180864113693437,0.4487395074751058,S37B
4/12/2023 22:45,0.254,26.224110304505007,-80.17223259,665.5830066948135,23.91695426235887,-0.205729167,-0.216072599,0.9769444366296132,0.8658477056771517,0.5007274918250026,S37B
4/12/2023 23:00,,,,,,,,,,,S37B
4/12/2023 23:15,,,,,,,,,,,S37B
4/12/2023 23:30,,,,,,,,,,,S37B
4/12/2023 23:45,,,,,,,,,,,S37B
4/13/2023 0:00,,,,,,,,,,,S37B
4/13/2023 0:15,,,,,,,,,,,S37B
4/13/2023 0:30,,,,,,,,,,,S37B
4/13/2023 0:45,,,,,,,,,,,S37B
4/13/2023 1:00,,,,,,,,,,,S37B
4/13/2023 1:15,,,,,,,,,,,S37B
4/13/2023 1:30,,,,,,,,,,,S37B
4/13/2023 1:45,,,,,,,,,,,S37B
4/13/2023 2:00,,,,,,,,,,,S37B
4/13/2023 2:15,,,,,,,,,,,S37B
4/13/2023 2:30,,,,,,,,,,,S37B
4/13/2023 2:45,,,,,,,,,,,S37B
4/13/2023 3:00,,,,,,,,,,,S37B
4/13/2023 3:15,,,,,,,,,,,S37B
4/13/2023 3:30,,,,,,,,,,,S37B
4/13/2023 3:45,,,,,,,,,,,S37B
4/13/2023 4:00,,,,,,,,,,,S37B
4/13/2023 4:15,,,,,,,,,,,S37B
4/13/2023 4:30,,,,,,,,,,,S37B
4/13/2023 4:45,,,,,,,,,,,S37B
4/13/2023 5:00,,,,,,,,,,,S37B
4/13/2023 5:15,,,,,,,,,,,S37B
4/13/2023 5:30,,,,,,,,,,,S37B
4/13/2023 5:45,,,,,,,,,,,S37B
4/13/2023 6:00,,,,,,,,,,,S37B
4/12/2023 7:00,0.508,26.23034099100359,-80.29819551,643.7666679488786,14.603847710606452,0.025,0.054562664,1.005944435795148,0.1347647936393817,0.1245494871036772,S38
4/12/2023 7:15,0.508,26.23033702107375,-80.29816915,643.7666679488786,14.385134635988802,-0.045052083,0.042403142,1.009444432457288,0.1716809490850816,0.1239493295356637,S38
4/12/2023 7:30,0.254,26.23033600237477,-80.29816257,643.7666679488786,14.49564406793888,-0.254427083,0.06619064,1.010111101468404,0.1585205337032675,0.1349648261193448,S38
4/12/2023 7:45,0.7619999999999999,26.230316137744705,-80.29803079,643.7666679488786,16.351291925793493,-0.121614583,0.0647669,1.0026666641235351,0.2234957186505198,0.2045371131555286,S38
4/12/2023 8:00,1.27,26.230327564401254,-80.29810656,643.7666679488786,16.52677871,-0.063802083,0.069688431,1.0008333325386047,0.2251989938318729,0.2170356220699435,S38
4/12/2023 8:15,1.5239999999999998,26.230329051252333,-80.29811644,643.7666679488786,15.760486798034828,-0.040625,0.065826416,1.0006666630506516,0.1787408400792628,0.1951043733903639,S38
4/12/2023 8:30,1.27,26.230346900955748,-80.29823505,643.7666679488786,14.978359653975591,-0.0375,0.043059444,1.002499994635582,0.1954649156580368,0.1647727064757117,S38
4/12/2023 8:45,0.7619999999999999,26.23033104370769,-80.29812962,643.7666679488786,12.06872852098051,-0.21875,0.046240902,1.005666658,0.130221007,0.095074129,S38
4/12/2023 9:00,0.254,26.23034299094937,-80.29820868,643.7666679488786,12.407570324935902,-0.2671875,0.042957115,1.0048333257436752,0.1522062905753652,0.098717592,S38
4/12/2023 9:15,0,26.23031414528935,-80.29801761,643.7666679488786,13.727889408369766,-0.128125,0.031506157,1.0009999990463256,0.1698953161636988,0.1327884864209267,S38
4/12/2023 9:30,0,26.23032609253104,-80.29809667,643.7666679488786,20.19810416285421,-0.06875,0.034576511,0.9988333344459532,0.2801741929724812,0.3616942257183009,S38
4/12/2023 9:45,0,26.230333051143912,-80.2981428,643.7666679488786,21.601460669890017,0.1359375,0.038191891,0.9958333373069764,0.3807112196460366,0.5132783411847688,S38
4/12/2023 10:00,2.286,26.23033002500871,-80.29812304,643.7666679488786,32.01369687814236,0.2937499999999999,0.031955528,0.9945000052452088,1.431041937880218,2.0889351917563195,S38
4/12/2023 10:15,7.365999999999999,26.23033006995131,-80.29812303,643.7666679488786,36.190351543343375,0.3765625,0.086673355,0.9925000071525574,4.422799481451511,4.989049619796676,S38
4/12/2023 10:30,7.874,26.230326085040605,-80.29809667,643.7666679488786,36.19910378696337,0.4515625,0.089817142,0.9913333415985108,4.478834298,5.021550705284042,S38
4/12/2023 10:45,8.128,26.230308190394588,-80.29797808,643.7666679488786,36.29911798815899,0.5671875,0.082107067,0.9913333415985108,4.829110956192017,5.226443137403891,S38
4/12/2023 11:00,6.35,26.230345942180243,-80.29822846,643.7666679488786,34.51566073488586,0.4765625,0.087273216,0.990666676,3.859138173609972,3.685497887480653,S38
4/12/2023 11:15,4.064,26.23033001751828,-80.29812304,643.7666679488786,29.266974773260543,0.4484375,0.021610451,0.990166676,2.486616236716509,1.7328655513748408,S38
4/12/2023 11:30,5.842,26.23033503610883,-80.29815597,643.7666679488786,29.988888781522256,0.3296874999999999,0.05248127,0.9903333425521852,2.9772588856518274,2.0122281387735086,S38
4/12/2023 11:45,10.413999999999998,26.23033302867261,-80.2981428,643.7666679488786,33.44964532858205,0.23125,0.09129467,0.9891666769981384,5.150588542968036,3.4941109788864773,S38
